,Source,Target,Type,Id,Weight,color
30162,1458,2697,Directed,30162,1,P
30163,1458,2874,Directed,30163,1,P
30164,1458,2961,Directed,30164,1,P
30165,1458,3218,Directed,30165,1,P
30166,1458,3680,Directed,30166,1,P
30167,1458,4332,Directed,30167,1,P
30168,1459,465,Directed,30168,1,u
30169,1459,466,Directed,30169,1,u
30170,1459,471,Directed,30170,1,u
30171,1459,475,Directed,30171,1,u
30172,1459,918,Directed,30172,1,u
30173,1459,1456,Directed,30173,1,u
30174,1459,1600,Directed,30174,1,u
30175,1459,2046,Directed,30175,1,u
30176,1459,2399,Directed,30176,1,u
30177,1459,3394,Directed,30177,1,u
30178,1459,3486,Directed,30178,1,u
30179,1459,3684,Directed,30179,1,u
30180,1459,4102,Directed,30180,1,u
30181,1460,789,Directed,30181,1,u
30182,1460,1456,Directed,30182,1,u
30183,1460,1580,Directed,30183,1,u
30184,1460,2634,Directed,30184,1,u
30185,1460,2697,Directed,30185,1,u
30186,1460,3165,Directed,30186,1,u
30187,1460,4244,Directed,30187,1,u
30188,1461,205,Directed,30188,1,u
30189,1461,395,Directed,30189,1,u
30190,1461,873,Directed,30190,1,u
30191,1461,925,Directed,30191,1,u
30192,1461,1357,Directed,30192,1,u
30193,1461,1456,Directed,30193,1,u
30194,1461,1574,Directed,30194,1,u
30195,1461,1680,Directed,30195,1,u
30196,1461,1794,Directed,30196,1,u
30197,1461,1796,Directed,30197,1,u
30198,1461,2125,Directed,30198,1,u
30199,1461,2305,Directed,30199,1,u
30200,1461,2376,Directed,30200,1,u
30201,1461,3710,Directed,30201,1,u
30202,1461,4244,Directed,30202,1,u
30203,1461,4334,Directed,30203,1,u
30204,1461,5067,Directed,30204,1,u
30205,1462,285,Directed,30205,1,v
30206,1462,336,Directed,30206,1,v
30207,1462,935,Directed,30207,1,v
30208,1462,1329,Directed,30208,1,v
30209,1462,1463,Directed,30209,1,v
30210,1462,1526,Directed,30210,1,v
30211,1462,1527,Directed,30211,1,v
30212,1462,1722,Directed,30212,1,v
30213,1462,2015,Directed,30213,1,v
30214,1462,2016,Directed,30214,1,v
30215,1462,2018,Directed,30215,1,v
30216,1462,2019,Directed,30216,1,v
30217,1462,2021,Directed,30217,1,v
30218,1462,2171,Directed,30218,1,v
30219,1462,2395,Directed,30219,1,v
30220,1462,2744,Directed,30220,1,v
30221,1462,3168,Directed,30221,1,v
30222,1462,3276,Directed,30222,1,v
30223,1462,4222,Directed,30223,1,v
30224,1462,4528,Directed,30224,1,v
30225,1462,4553,Directed,30225,1,v
30226,1462,4885,Directed,30226,1,v
30227,1463,587,Directed,30227,1,u
30228,1463,1044,Directed,30228,1,u
30229,1463,1913,Directed,30229,1,u
30230,1463,5390,Directed,30230,1,u
30231,1464,327,Directed,30231,1,u
30232,1464,1463,Directed,30232,1,u
30233,1464,3609,Directed,30233,1,u
30234,1465,109,Directed,30234,1,v
30235,1465,168,Directed,30235,1,v
30236,1465,369,Directed,30236,1,v
30237,1465,374,Directed,30237,1,v
30238,1465,377,Directed,30238,1,v
30239,1465,380,Directed,30239,1,v
30240,1465,382,Directed,30240,1,v
30241,1465,483,Directed,30241,1,v
30242,1465,850,Directed,30242,1,v
30243,1465,1277,Directed,30243,1,v
30244,1465,1373,Directed,30244,1,v
30245,1465,1383,Directed,30245,1,v
30246,1465,1460,Directed,30246,1,v
30247,1465,1466,Directed,30247,1,v
30248,1465,1673,Directed,30248,1,v
30249,1465,1947,Directed,30249,1,v
30250,1465,2119,Directed,30250,1,v
30251,1465,2126,Directed,30251,1,v
30252,1465,2401,Directed,30252,1,v
30253,1465,3901,Directed,30253,1,v
30254,1467,369,Directed,30254,1,v
30255,1467,378,Directed,30255,1,v
30256,1467,380,Directed,30256,1,v
30257,1467,623,Directed,30257,1,v
30258,1467,930,Directed,30258,1,v
30259,1467,1209,Directed,30259,1,v
30260,1467,1280,Directed,30260,1,v
30261,1467,1378,Directed,30261,1,v
30262,1467,1383,Directed,30262,1,v
30263,1467,1466,Directed,30263,1,v
30264,1467,1689,Directed,30264,1,v
30265,1467,1907,Directed,30265,1,v
30266,1467,2119,Directed,30266,1,v
30267,1467,2177,Directed,30267,1,v
30268,1467,2799,Directed,30268,1,v
30269,1468,1466,Directed,30269,1,u
30270,1469,1466,Directed,30270,1,v
30271,1470,60,Directed,30271,1,u
30272,1470,1466,Directed,30272,1,u
30273,1470,1501,Directed,30273,1,u
30274,1470,1586,Directed,30274,1,u
30275,1470,1872,Directed,30275,1,u
30276,1470,2278,Directed,30276,1,u
30277,1470,3605,Directed,30277,1,u
30278,1472,649,Directed,30278,1,u
30279,1472,2999,Directed,30279,1,u
30280,1472,3030,Directed,30280,1,u
30281,1472,3690,Directed,30281,1,u
30282,1472,4682,Directed,30282,1,u
30283,1472,4890,Directed,30283,1,u
30284,1472,5104,Directed,30284,1,u
30285,1472,5158,Directed,30285,1,u
30286,1473,21,Directed,30286,1,u
30287,1473,30,Directed,30287,1,u
30288,1473,39,Directed,30288,1,u
30289,1473,45,Directed,30289,1,u
30290,1473,155,Directed,30290,1,u
30291,1473,262,Directed,30291,1,u
30292,1473,442,Directed,30292,1,u
30293,1473,451,Directed,30293,1,u
30294,1473,649,Directed,30294,1,u
30295,1473,654,Directed,30295,1,u
30296,1473,723,Directed,30296,1,u
30297,1473,858,Directed,30297,1,u
30298,1473,920,Directed,30298,1,u
30299,1473,957,Directed,30299,1,u
30300,1473,1151,Directed,30300,1,u
30301,1473,1153,Directed,30301,1,u
30302,1473,1188,Directed,30302,1,u
30303,1473,1238,Directed,30303,1,u
30304,1473,1289,Directed,30304,1,u
30305,1473,1474,Directed,30305,1,u
30306,1473,1476,Directed,30306,1,u
30307,1473,1654,Directed,30307,1,u
30308,1473,1816,Directed,30308,1,u
30309,1473,1938,Directed,30309,1,u
30310,1473,1941,Directed,30310,1,u
30311,1473,1961,Directed,30311,1,u
30312,1473,2046,Directed,30312,1,u
30313,1473,2048,Directed,30313,1,u
30314,1473,2191,Directed,30314,1,u
30315,1473,2204,Directed,30315,1,u
30316,1473,2267,Directed,30316,1,u
30317,1473,2415,Directed,30317,1,u
30318,1473,2580,Directed,30318,1,u
30319,1473,2589,Directed,30319,1,u
30320,1473,2661,Directed,30320,1,u
30321,1473,2664,Directed,30321,1,u
30322,1473,2681,Directed,30322,1,u
30323,1473,2689,Directed,30323,1,u
30324,1473,2737,Directed,30324,1,u
30325,1473,2823,Directed,30325,1,u
30326,1473,2851,Directed,30326,1,u
30327,1473,2923,Directed,30327,1,u
30328,1473,2999,Directed,30328,1,u
30329,1473,3034,Directed,30329,1,u
30330,1473,3050,Directed,30330,1,u
30331,1473,3114,Directed,30331,1,u
30332,1473,3243,Directed,30332,1,u
30333,1473,3246,Directed,30333,1,u
30334,1473,3417,Directed,30334,1,u
30335,1473,3446,Directed,30335,1,u
30336,1473,3479,Directed,30336,1,u
30337,1473,3533,Directed,30337,1,u
30338,1473,3538,Directed,30338,1,u
30339,1473,3553,Directed,30339,1,u
30340,1473,3715,Directed,30340,1,u
30341,1473,3795,Directed,30341,1,u
30342,1473,3807,Directed,30342,1,u
30343,1473,3817,Directed,30343,1,u
30344,1473,4368,Directed,30344,1,u
30345,1473,4489,Directed,30345,1,u
30346,1473,4516,Directed,30346,1,u
30347,1473,4933,Directed,30347,1,u
30348,1473,5055,Directed,30348,1,u
30349,1473,5141,Directed,30349,1,u
30350,1473,5151,Directed,30350,1,u
30351,1473,5162,Directed,30351,1,u
30352,1473,5252,Directed,30352,1,u
30353,1473,5401,Directed,30353,1,u
30354,1474,649,Directed,30354,1,A
30355,1474,858,Directed,30355,1,A
30356,1474,1080,Directed,30356,1,A
30357,1474,1323,Directed,30357,1,A
30358,1474,1365,Directed,30358,1,A
30359,1474,1472,Directed,30359,1,A
30360,1474,1555,Directed,30360,1,A
30361,1474,1614,Directed,30361,1,A
30362,1474,1616,Directed,30362,1,A
30363,1474,1654,Directed,30363,1,A
30364,1474,1821,Directed,30364,1,A
30365,1474,2561,Directed,30365,1,A
30366,1474,2563,Directed,30366,1,A
30367,1474,2928,Directed,30367,1,A
30368,1474,3030,Directed,30368,1,A
30369,1474,3690,Directed,30369,1,A
30370,1474,3976,Directed,30370,1,A
30371,1474,4085,Directed,30371,1,A
30372,1474,4219,Directed,30372,1,A
30373,1474,4366,Directed,30373,1,A
30374,1474,4931,Directed,30374,1,A
30375,1474,5055,Directed,30375,1,A
30376,1474,5276,Directed,30376,1,A
30377,1474,5286,Directed,30377,1,A
30378,1475,442,Directed,30378,1,A
30379,1475,649,Directed,30379,1,A
30380,1475,694,Directed,30380,1,A
30381,1475,703,Directed,30381,1,A
30382,1475,786,Directed,30382,1,A
30383,1475,1027,Directed,30383,1,A
30384,1475,1756,Directed,30384,1,A
30385,1475,3167,Directed,30385,1,A
30386,1475,3220,Directed,30386,1,A
30387,1476,649,Directed,30387,1,u
30388,1476,803,Directed,30388,1,u
30389,1476,858,Directed,30389,1,u
30390,1476,1085,Directed,30390,1,u
30391,1476,1474,Directed,30391,1,u
30392,1476,1555,Directed,30392,1,u
30393,1476,1614,Directed,30393,1,u
30394,1476,1824,Directed,30394,1,u
30395,1476,2928,Directed,30395,1,u
30396,1476,3403,Directed,30396,1,u
30397,1476,3715,Directed,30397,1,u
30398,1476,4096,Directed,30398,1,u
30399,1476,4154,Directed,30399,1,u
30400,1476,4237,Directed,30400,1,u
30401,1476,4366,Directed,30401,1,u
30402,1476,5025,Directed,30402,1,u
30403,1477,11,Directed,30403,1,u
30404,1477,17,Directed,30404,1,u
30405,1477,25,Directed,30405,1,u
30406,1477,51,Directed,30406,1,u
30407,1477,259,Directed,30407,1,u
30408,1477,504,Directed,30408,1,u
30409,1477,541,Directed,30409,1,u
30410,1477,806,Directed,30410,1,u
30411,1477,841,Directed,30411,1,u
30412,1477,923,Directed,30412,1,u
30413,1477,953,Directed,30413,1,u
30414,1477,954,Directed,30414,1,u
30415,1477,1159,Directed,30415,1,u
30416,1477,1225,Directed,30416,1,u
30417,1477,1520,Directed,30417,1,u
30418,1477,1521,Directed,30418,1,u
30419,1477,1570,Directed,30419,1,u
30420,1477,1588,Directed,30420,1,u
30421,1477,1920,Directed,30421,1,u
30422,1477,1961,Directed,30422,1,u
30423,1477,1993,Directed,30423,1,u
30424,1477,2065,Directed,30424,1,u
30425,1477,2099,Directed,30425,1,u
30426,1477,2111,Directed,30426,1,u
30427,1477,2141,Directed,30427,1,u
30428,1477,2205,Directed,30428,1,u
30429,1477,2381,Directed,30429,1,u
30430,1477,2397,Directed,30430,1,u
30431,1477,2415,Directed,30431,1,u
30432,1477,2751,Directed,30432,1,u
30433,1477,2830,Directed,30433,1,u
30434,1477,2888,Directed,30434,1,u
30435,1477,3473,Directed,30435,1,u
30436,1477,3520,Directed,30436,1,u
30437,1477,4069,Directed,30437,1,u
30438,1477,4251,Directed,30438,1,u
30439,1477,4470,Directed,30439,1,u
30440,1477,4600,Directed,30440,1,u
30441,1477,4664,Directed,30441,1,u
30442,1477,4752,Directed,30442,1,u
30443,1477,4994,Directed,30443,1,u
30444,1477,5320,Directed,30444,1,u
30445,1478,17,Directed,30445,1,u
30446,1478,19,Directed,30446,1,u
30447,1478,20,Directed,30447,1,u
30448,1478,62,Directed,30448,1,u
30449,1478,263,Directed,30449,1,u
30450,1478,408,Directed,30450,1,u
30451,1478,442,Directed,30451,1,u
30452,1478,444,Directed,30452,1,u
30453,1478,446,Directed,30453,1,u
30454,1478,457,Directed,30454,1,u
30455,1478,549,Directed,30455,1,u
30456,1478,653,Directed,30456,1,u
30457,1478,841,Directed,30457,1,u
30458,1478,953,Directed,30458,1,u
30459,1478,956,Directed,30459,1,u
30460,1478,957,Directed,30460,1,u
30461,1478,959,Directed,30461,1,u
30462,1478,1181,Directed,30462,1,u
30463,1478,1182,Directed,30463,1,u
30464,1478,1193,Directed,30464,1,u
30465,1478,1331,Directed,30465,1,u
30466,1478,1362,Directed,30466,1,u
30467,1478,1445,Directed,30467,1,u
30468,1478,1480,Directed,30468,1,u
30469,1478,1497,Directed,30469,1,u
30470,1478,1521,Directed,30470,1,u
30471,1478,1543,Directed,30471,1,u
30472,1478,1558,Directed,30472,1,u
30473,1478,1593,Directed,30473,1,u
30474,1478,1940,Directed,30474,1,u
30475,1478,1962,Directed,30475,1,u
30476,1478,1991,Directed,30476,1,u
30477,1478,2048,Directed,30477,1,u
30478,1478,2090,Directed,30478,1,u
30479,1478,2141,Directed,30479,1,u
30480,1478,2191,Directed,30480,1,u
30481,1478,2589,Directed,30481,1,u
30482,1478,2751,Directed,30482,1,u
30483,1478,2797,Directed,30483,1,u
30484,1478,2893,Directed,30484,1,u
30485,1478,3000,Directed,30485,1,u
30486,1478,3086,Directed,30486,1,u
30487,1478,3100,Directed,30487,1,u
30488,1478,3114,Directed,30488,1,u
30489,1478,3116,Directed,30489,1,u
30490,1478,3289,Directed,30490,1,u
30491,1478,3446,Directed,30491,1,u
30492,1478,3538,Directed,30492,1,u
30493,1478,3564,Directed,30493,1,u
30494,1478,3575,Directed,30494,1,u
30495,1478,3840,Directed,30495,1,u
30496,1478,3918,Directed,30496,1,u
30497,1478,4009,Directed,30497,1,u
30498,1478,4200,Directed,30498,1,u
30499,1478,4300,Directed,30499,1,u
30500,1478,4335,Directed,30500,1,u
30501,1478,4537,Directed,30501,1,u
30502,1478,4737,Directed,30502,1,u
30503,1478,4926,Directed,30503,1,u
30504,1478,5184,Directed,30504,1,u
30505,1479,51,Directed,30505,1,u
30506,1479,249,Directed,30506,1,u
30507,1479,259,Directed,30507,1,u
30508,1479,264,Directed,30508,1,u
30509,1479,503,Directed,30509,1,u
30510,1479,504,Directed,30510,1,u
30511,1479,953,Directed,30511,1,u
30512,1479,972,Directed,30512,1,u
30513,1479,1182,Directed,30513,1,u
30514,1479,1225,Directed,30514,1,u
30515,1479,1521,Directed,30515,1,u
30516,1479,1655,Directed,30516,1,u
30517,1479,1800,Directed,30517,1,u
30518,1479,2141,Directed,30518,1,u
30519,1479,2557,Directed,30519,1,u
30520,1479,2586,Directed,30520,1,u
30521,1479,2830,Directed,30521,1,u
30522,1479,2996,Directed,30522,1,u
30523,1479,3473,Directed,30523,1,u
30524,1479,3520,Directed,30524,1,u
30525,1479,3534,Directed,30525,1,u
30526,1479,3814,Directed,30526,1,u
30527,1479,4028,Directed,30527,1,u
30528,1480,17,Directed,30528,1,u
30529,1480,953,Directed,30529,1,u
30530,1480,955,Directed,30530,1,u
30531,1480,1521,Directed,30531,1,u
30532,1481,1277,Directed,30532,1,v
30533,1482,227,Directed,30533,1,v
30534,1482,267,Directed,30534,1,v
30535,1482,374,Directed,30535,1,v
30536,1482,376,Directed,30536,1,v
30537,1482,378,Directed,30537,1,v
30538,1482,380,Directed,30538,1,v
30539,1482,384,Directed,30539,1,v
30540,1482,392,Directed,30540,1,v
30541,1482,609,Directed,30541,1,v
30542,1482,989,Directed,30542,1,v
30543,1482,1265,Directed,30543,1,v
30544,1482,1277,Directed,30544,1,v
30545,1482,1380,Directed,30545,1,v
30546,1482,1383,Directed,30546,1,v
30547,1482,1465,Directed,30547,1,v
30548,1482,1467,Directed,30548,1,v
30549,1482,1907,Directed,30549,1,v
30550,1482,2126,Directed,30550,1,v
30551,1482,2176,Directed,30551,1,v
30552,1482,3415,Directed,30552,1,v
30553,1482,4562,Directed,30553,1,v
30554,1483,104,Directed,30554,1,v
30555,1483,118,Directed,30555,1,v
30556,1483,227,Directed,30556,1,v
30557,1483,267,Directed,30557,1,v
30558,1483,315,Directed,30558,1,v
30559,1483,330,Directed,30559,1,v
30560,1483,336,Directed,30560,1,v
30561,1483,374,Directed,30561,1,v
30562,1483,378,Directed,30562,1,v
30563,1483,380,Directed,30563,1,v
30564,1483,384,Directed,30564,1,v
30565,1483,392,Directed,30565,1,v
30566,1483,436,Directed,30566,1,v
30567,1483,437,Directed,30567,1,v
30568,1483,608,Directed,30568,1,v
30569,1483,609,Directed,30569,1,v
30570,1483,992,Directed,30570,1,v
30571,1483,995,Directed,30571,1,v
30572,1483,1228,Directed,30572,1,v
30573,1483,1265,Directed,30573,1,v
30574,1483,1277,Directed,30574,1,v
30575,1483,1380,Directed,30575,1,v
30576,1483,1383,Directed,30576,1,v
30577,1483,1465,Directed,30577,1,v
30578,1483,1467,Directed,30578,1,v
30579,1483,1481,Directed,30579,1,v
30580,1483,1482,Directed,30580,1,v
30581,1483,1563,Directed,30581,1,v
30582,1483,1729,Directed,30582,1,v
30583,1483,1907,Directed,30583,1,v
30584,1483,1979,Directed,30584,1,v
30585,1483,2176,Directed,30585,1,v
30586,1483,3529,Directed,30586,1,v
30587,1483,4562,Directed,30587,1,v
30588,1483,4715,Directed,30588,1,v
30589,1484,134,Directed,30589,1,u
30590,1484,158,Directed,30590,1,u
30591,1484,218,Directed,30591,1,u
30592,1484,222,Directed,30592,1,u
30593,1484,230,Directed,30593,1,u
30594,1484,470,Directed,30594,1,u
30595,1484,613,Directed,30595,1,u
30596,1484,791,Directed,30596,1,u
30597,1484,1157,Directed,30597,1,u
30598,1484,1158,Directed,30598,1,u
30599,1484,1339,Directed,30599,1,u
30600,1484,1459,Directed,30600,1,u
30601,1484,1583,Directed,30601,1,u
30602,1484,1971,Directed,30602,1,u
30603,1484,1972,Directed,30603,1,u
30604,1484,2057,Directed,30604,1,u
30605,1484,2282,Directed,30605,1,u
30606,1484,2628,Directed,30606,1,u
30607,1484,2697,Directed,30607,1,u
30608,1484,2910,Directed,30608,1,u
30609,1484,3164,Directed,30609,1,u
30610,1484,3376,Directed,30610,1,u
30611,1484,3506,Directed,30611,1,u
30612,1484,3513,Directed,30612,1,u
30613,1484,3597,Directed,30613,1,u
30614,1484,3624,Directed,30614,1,u
30615,1484,3894,Directed,30615,1,u
30616,1484,3978,Directed,30616,1,u
30617,1484,4794,Directed,30617,1,u
30618,1484,4821,Directed,30618,1,u
30619,1485,808,Directed,30619,1,u
30620,1485,1157,Directed,30620,1,u
30621,1485,1579,Directed,30621,1,u
30622,1485,1737,Directed,30622,1,u
30623,1485,2867,Directed,30623,1,u
30624,1485,3183,Directed,30624,1,u
30625,1485,3486,Directed,30625,1,u
30626,1486,221,Directed,30626,1,u
30627,1486,1157,Directed,30627,1,u
30628,1486,1579,Directed,30628,1,u
30629,1486,1733,Directed,30629,1,u
30630,1486,1737,Directed,30630,1,u
30631,1486,2245,Directed,30631,1,u
30632,1486,2326,Directed,30632,1,u
30633,1486,4517,Directed,30633,1,u
30634,1486,4794,Directed,30634,1,u
30635,1486,5118,Directed,30635,1,u
30636,1487,1157,Directed,30636,1,A
30637,1487,1160,Directed,30637,1,A
30638,1487,1579,Directed,30638,1,A
30639,1487,1733,Directed,30639,1,A
30640,1487,2861,Directed,30640,1,A
30641,1487,2888,Directed,30641,1,A
30642,1487,2914,Directed,30642,1,A
30643,1487,3441,Directed,30643,1,A
30644,1487,3727,Directed,30644,1,A
30645,1487,4244,Directed,30645,1,A
30646,1487,4715,Directed,30646,1,A
30647,1487,5121,Directed,30647,1,A
30648,1487,5384,Directed,30648,1,A
30649,1488,134,Directed,30649,1,u
30650,1488,791,Directed,30650,1,u
30651,1488,1812,Directed,30651,1,u
30652,1488,1989,Directed,30652,1,u
30653,1488,2125,Directed,30653,1,u
30654,1488,3893,Directed,30654,1,u
30655,1488,4759,Directed,30655,1,u
30656,1488,4867,Directed,30656,1,u
30657,1488,4971,Directed,30657,1,u
30658,1489,1488,Directed,30658,1,v
30659,1490,483,Directed,30659,1,u
30660,1490,493,Directed,30660,1,u
30661,1490,594,Directed,30661,1,u
30662,1490,894,Directed,30662,1,u
30663,1490,926,Directed,30663,1,u
30664,1490,1432,Directed,30664,1,u
30665,1490,1488,Directed,30665,1,u
30666,1490,1872,Directed,30666,1,u
30667,1490,1885,Directed,30667,1,u
30668,1490,1972,Directed,30668,1,u
30669,1490,2285,Directed,30669,1,u
30670,1490,2311,Directed,30670,1,u
30671,1490,2401,Directed,30671,1,u
30672,1490,2502,Directed,30672,1,u
30673,1490,2505,Directed,30673,1,u
30674,1490,2845,Directed,30674,1,u
30675,1490,2875,Directed,30675,1,u
30676,1490,3426,Directed,30676,1,u
30677,1490,3513,Directed,30677,1,u
30678,1490,3597,Directed,30678,1,u
30679,1490,4852,Directed,30679,1,u
30680,1490,4998,Directed,30680,1,u
30681,1491,2837,Directed,30681,1,u
30682,1491,3286,Directed,30682,1,u
30683,1491,3387,Directed,30683,1,u
30684,1491,3710,Directed,30684,1,u
30685,1491,4620,Directed,30685,1,u
30686,1491,4852,Directed,30686,1,u
30687,1492,223,Directed,30687,1,u
30688,1492,1491,Directed,30688,1,u
30689,1492,3405,Directed,30689,1,u
30690,1493,4,Directed,30690,1,v
30691,1493,148,Directed,30691,1,v
30692,1493,182,Directed,30692,1,v
30693,1493,189,Directed,30693,1,v
30694,1493,267,Directed,30694,1,v
30695,1493,346,Directed,30695,1,v
30696,1493,618,Directed,30696,1,v
30697,1493,684,Directed,30697,1,v
30698,1493,762,Directed,30698,1,v
30699,1493,1057,Directed,30699,1,v
30700,1493,1062,Directed,30700,1,v
30701,1493,1316,Directed,30701,1,v
30702,1493,1491,Directed,30702,1,v
30703,1493,1890,Directed,30703,1,v
30704,1493,2225,Directed,30704,1,v
30705,1493,2560,Directed,30705,1,v
30706,1493,2717,Directed,30706,1,v
30707,1493,2798,Directed,30707,1,v
30708,1493,2946,Directed,30708,1,v
30709,1494,267,Directed,30709,1,v
30710,1494,269,Directed,30710,1,v
30711,1494,419,Directed,30711,1,v
30712,1494,431,Directed,30712,1,v
30713,1494,873,Directed,30713,1,v
30714,1494,874,Directed,30714,1,v
30715,1494,1028,Directed,30715,1,v
30716,1494,1461,Directed,30716,1,v
30717,1494,1491,Directed,30717,1,v
30718,1494,1665,Directed,30718,1,v
30719,1494,1666,Directed,30719,1,v
30720,1494,2554,Directed,30720,1,v
30721,1494,3091,Directed,30721,1,v
30722,1495,232,Directed,30722,1,u
30723,1495,527,Directed,30723,1,u
30724,1495,627,Directed,30724,1,u
30725,1495,687,Directed,30725,1,u
30726,1495,904,Directed,30726,1,u
30727,1495,907,Directed,30727,1,u
30728,1495,1028,Directed,30728,1,u
30729,1495,1315,Directed,30729,1,u
30730,1495,1491,Directed,30730,1,u
30731,1495,1666,Directed,30731,1,u
30732,1495,2677,Directed,30732,1,u
30733,1496,95,Directed,30733,1,u
30734,1496,96,Directed,30734,1,u
30735,1496,1802,Directed,30735,1,u
30736,1496,1805,Directed,30736,1,u
30737,1496,1951,Directed,30737,1,u
30738,1496,2979,Directed,30738,1,u
30739,1496,3136,Directed,30739,1,u
30740,1496,3171,Directed,30740,1,u
30741,1496,4206,Directed,30741,1,u
30742,1496,4208,Directed,30742,1,u
30743,1496,4655,Directed,30743,1,u
30744,1497,33,Directed,30744,1,u
30745,1497,40,Directed,30745,1,u
30746,1497,237,Directed,30746,1,u
30747,1497,296,Directed,30747,1,u
30748,1497,449,Directed,30748,1,u
30749,1497,453,Directed,30749,1,u
30750,1497,454,Directed,30750,1,u
30751,1497,549,Directed,30751,1,u
30752,1497,803,Directed,30752,1,u
30753,1497,1008,Directed,30753,1,u
30754,1497,1012,Directed,30754,1,u
30755,1497,1181,Directed,30755,1,u
30756,1497,1286,Directed,30756,1,u
30757,1497,1496,Directed,30757,1,u
30758,1497,1499,Directed,30758,1,u
30759,1497,1596,Directed,30759,1,u
30760,1497,1597,Directed,30760,1,u
30761,1497,1617,Directed,30761,1,u
30762,1497,1618,Directed,30762,1,u
30763,1497,1623,Directed,30763,1,u
30764,1497,1783,Directed,30764,1,u
30765,1497,1784,Directed,30765,1,u
30766,1497,1805,Directed,30766,1,u
30767,1497,1818,Directed,30767,1,u
30768,1497,1822,Directed,30768,1,u
30769,1497,1839,Directed,30769,1,u
30770,1497,2197,Directed,30770,1,u
30771,1497,2337,Directed,30771,1,u
30772,1497,2449,Directed,30772,1,u
30773,1497,2450,Directed,30773,1,u
30774,1497,2527,Directed,30774,1,u
30775,1497,2530,Directed,30775,1,u
30776,1497,2951,Directed,30776,1,u
30777,1497,3100,Directed,30777,1,u
30778,1497,3136,Directed,30778,1,u
30779,1497,3139,Directed,30779,1,u
30780,1497,3152,Directed,30780,1,u
30781,1497,3154,Directed,30781,1,u
30782,1497,3155,Directed,30782,1,u
30783,1497,3171,Directed,30783,1,u
30784,1497,3235,Directed,30784,1,u
30785,1497,3791,Directed,30785,1,u
30786,1497,3950,Directed,30786,1,u
30787,1497,4190,Directed,30787,1,u
30788,1497,4515,Directed,30788,1,u
30789,1497,4609,Directed,30789,1,u
30790,1497,5121,Directed,30790,1,u
30791,1498,1496,Directed,30791,1,u
30792,1498,1618,Directed,30792,1,u
30793,1499,91,Directed,30793,1,u
30794,1499,94,Directed,30794,1,u
30795,1499,95,Directed,30795,1,u
30796,1499,96,Directed,30796,1,u
30797,1499,454,Directed,30797,1,u
30798,1499,1496,Directed,30798,1,u
30799,1499,1500,Directed,30799,1,u
30800,1499,1822,Directed,30800,1,u
30801,1499,3136,Directed,30801,1,u
30802,1499,3138,Directed,30802,1,u
30803,1499,3152,Directed,30803,1,u
30804,1499,3235,Directed,30804,1,u
30805,1499,3920,Directed,30805,1,u
30806,1499,3950,Directed,30806,1,u
30807,1499,4515,Directed,30807,1,u
30808,1500,1496,Directed,30808,1,u
30809,1500,1595,Directed,30809,1,u
30810,1500,3152,Directed,30810,1,u
30811,1500,4418,Directed,30811,1,u
30812,1500,4515,Directed,30812,1,u
30813,1500,4626,Directed,30813,1,u
30814,1501,1502,Directed,30814,1,u
30815,1501,1868,Directed,30815,1,u
30816,1501,1939,Directed,30816,1,u
30817,1501,2998,Directed,30817,1,u
30818,1501,3652,Directed,30818,1,u
30819,1502,1242,Directed,30819,1,u
30820,1503,1362,Directed,30820,1,u
30821,1503,1459,Directed,30821,1,u
30822,1503,4102,Directed,30822,1,u
30823,1504,179,Directed,30823,1,u
30824,1504,183,Directed,30824,1,u
30825,1504,185,Directed,30825,1,u
30826,1504,533,Directed,30826,1,u
30827,1504,544,Directed,30827,1,u
30828,1504,546,Directed,30828,1,u
30829,1504,814,Directed,30829,1,u
30830,1504,1503,Directed,30830,1,u
30831,1504,2203,Directed,30831,1,u
30832,1504,2581,Directed,30832,1,u
30833,1504,2717,Directed,30833,1,u
30834,1505,4090,Directed,30834,1,u
30835,1506,526,Directed,30835,1,X
30836,1507,1084,Directed,30836,1,u
30837,1507,2465,Directed,30837,1,u
30838,1507,2562,Directed,30838,1,u
30839,1507,4766,Directed,30839,1,u
30840,1508,1185,Directed,30840,1,v
30841,1508,1507,Directed,30841,1,v
30842,1508,2088,Directed,30842,1,v
30843,1509,63,Directed,30843,1,u
30844,1509,653,Directed,30844,1,u
30845,1509,803,Directed,30845,1,u
30846,1509,919,Directed,30846,1,u
30847,1509,1181,Directed,30847,1,u
30848,1509,1367,Directed,30848,1,u
30849,1509,1473,Directed,30849,1,u
30850,1509,1474,Directed,30850,1,u
30851,1509,1476,Directed,30851,1,u
30852,1509,1507,Directed,30852,1,u
30853,1509,1520,Directed,30853,1,u
30854,1509,1523,Directed,30854,1,u
30855,1509,2711,Directed,30855,1,u
30856,1509,3035,Directed,30856,1,u
30857,1509,3538,Directed,30857,1,u
30858,1509,3798,Directed,30858,1,u
30859,1509,4347,Directed,30859,1,u
30860,1509,5400,Directed,30860,1,u
30861,1510,919,Directed,30861,1,u
30862,1510,1332,Directed,30862,1,u
30863,1510,1507,Directed,30863,1,u
30864,1510,3715,Directed,30864,1,u
30865,1510,3935,Directed,30865,1,u
30866,1510,4766,Directed,30866,1,u
30867,1512,724,Directed,30867,1,u
30868,1512,780,Directed,30868,1,u
30869,1512,1024,Directed,30869,1,u
