,Source,Target,Type,Id,Weight
36762,4789,2777,Directed,36762,1
36763,4789,2784,Directed,36763,1
36764,4789,2786,Directed,36764,1
36765,4789,2787,Directed,36765,1
36766,4789,2790,Directed,36766,1
36767,4789,2792,Directed,36767,1
36768,4789,2797,Directed,36768,1
36769,4789,2799,Directed,36769,1
36770,4789,2829,Directed,36770,1
36771,4789,2831,Directed,36771,1
36772,4789,2855,Directed,36772,1
36773,4789,2858,Directed,36773,1
36774,4789,2866,Directed,36774,1
36775,4789,2877,Directed,36775,1
36776,4789,2894,Directed,36776,1
36777,4789,2895,Directed,36777,1
36778,4789,2905,Directed,36778,1
36779,4789,2910,Directed,36779,1
36780,4789,2933,Directed,36780,1
36781,4789,2957,Directed,36781,1
36782,4789,2972,Directed,36782,1
36783,4789,2973,Directed,36783,1
36784,4789,2986,Directed,36784,1
36785,4789,2994,Directed,36785,1
36786,4789,3020,Directed,36786,1
36787,4789,3024,Directed,36787,1
36788,4789,3026,Directed,36788,1
36789,4789,3032,Directed,36789,1
36790,4789,3045,Directed,36790,1
36791,4789,3066,Directed,36791,1
36792,4789,3076,Directed,36792,1
36793,4789,3089,Directed,36793,1
36794,4789,3090,Directed,36794,1
36795,4789,3096,Directed,36795,1
36796,4789,3100,Directed,36796,1
36797,4789,3104,Directed,36797,1
36798,4789,3125,Directed,36798,1
36799,4789,3134,Directed,36799,1
36800,4789,3140,Directed,36800,1
36801,4789,3154,Directed,36801,1
36802,4789,3156,Directed,36802,1
36803,4789,3184,Directed,36803,1
36804,4789,3189,Directed,36804,1
36805,4789,3191,Directed,36805,1
36806,4789,3205,Directed,36806,1
36807,4789,3230,Directed,36807,1
36808,4789,3240,Directed,36808,1
36809,4789,3242,Directed,36809,1
36810,4789,3252,Directed,36810,1
36811,4789,3253,Directed,36811,1
36812,4789,3257,Directed,36812,1
36813,4789,3268,Directed,36813,1
36814,4789,3277,Directed,36814,1
36815,4789,3309,Directed,36815,1
36816,4789,3311,Directed,36816,1
36817,4789,3314,Directed,36817,1
36818,4789,3316,Directed,36818,1
36819,4789,3326,Directed,36819,1
36820,4789,3344,Directed,36820,1
36821,4789,3350,Directed,36821,1
36822,4789,3360,Directed,36822,1
36823,4789,3378,Directed,36823,1
36824,4789,3381,Directed,36824,1
36825,4789,3384,Directed,36825,1
36826,4789,3400,Directed,36826,1
36827,4789,3406,Directed,36827,1
36828,4789,3413,Directed,36828,1
36829,4789,3417,Directed,36829,1
36830,4789,3441,Directed,36830,1
36831,4789,3449,Directed,36831,1
36832,4789,3450,Directed,36832,1
36833,4789,3451,Directed,36833,1
36834,4789,3458,Directed,36834,1
36835,4789,3460,Directed,36835,1
36836,4789,3466,Directed,36836,1
36837,4789,3476,Directed,36837,1
36838,4789,3505,Directed,36838,1
36839,4789,3517,Directed,36839,1
36840,4789,3532,Directed,36840,1
36841,4789,3535,Directed,36841,1
36842,4789,3542,Directed,36842,1
36843,4789,3545,Directed,36843,1
36844,4789,3550,Directed,36844,1
36845,4789,3557,Directed,36845,1
36846,4789,3558,Directed,36846,1
36847,4789,3562,Directed,36847,1
36848,4789,3566,Directed,36848,1
36849,4789,3568,Directed,36849,1
36850,4789,3600,Directed,36850,1
36851,4789,3606,Directed,36851,1
36852,4789,3617,Directed,36852,1
36853,4789,3620,Directed,36853,1
36854,4789,3623,Directed,36854,1
36855,4789,3626,Directed,36855,1
36856,4789,3627,Directed,36856,1
36857,4789,3642,Directed,36857,1
36858,4789,3656,Directed,36858,1
36859,4789,3659,Directed,36859,1
36860,4789,3665,Directed,36860,1
36861,4789,3675,Directed,36861,1
36862,4789,3676,Directed,36862,1
36863,4789,3677,Directed,36863,1
36864,4789,3683,Directed,36864,1
36865,4789,3684,Directed,36865,1
36866,4789,3692,Directed,36866,1
36867,4789,3693,Directed,36867,1
36868,4789,3694,Directed,36868,1
36869,4789,3701,Directed,36869,1
36870,4789,3705,Directed,36870,1
36871,4789,3715,Directed,36871,1
36872,4789,3718,Directed,36872,1
36873,4789,3743,Directed,36873,1
36874,4789,3747,Directed,36874,1
36875,4789,3762,Directed,36875,1
36876,4789,3763,Directed,36876,1
36877,4789,3797,Directed,36877,1
36878,4789,3811,Directed,36878,1
36879,4789,3827,Directed,36879,1
36880,4789,3840,Directed,36880,1
36881,4789,3843,Directed,36881,1
36882,4789,3845,Directed,36882,1
36883,4789,3860,Directed,36883,1
36884,4789,3872,Directed,36884,1
36885,4789,3878,Directed,36885,1
36886,4789,3879,Directed,36886,1
36887,4789,3888,Directed,36887,1
36888,4789,3894,Directed,36888,1
36889,4789,3899,Directed,36889,1
36890,4789,3909,Directed,36890,1
36891,4789,3910,Directed,36891,1
36892,4789,3923,Directed,36892,1
36893,4789,3949,Directed,36893,1
36894,4789,3963,Directed,36894,1
36895,4789,4005,Directed,36895,1
36896,4789,4026,Directed,36896,1
36897,4789,4029,Directed,36897,1
36898,4789,4038,Directed,36898,1
36899,4789,4042,Directed,36899,1
36900,4789,4045,Directed,36900,1
36901,4789,4049,Directed,36901,1
36902,4789,4087,Directed,36902,1
36903,4789,4089,Directed,36903,1
36904,4789,4103,Directed,36904,1
36905,4789,4106,Directed,36905,1
36906,4789,4109,Directed,36906,1
36907,4789,4110,Directed,36907,1
36908,4789,4112,Directed,36908,1
36909,4789,4118,Directed,36909,1
36910,4789,4127,Directed,36910,1
36911,4789,4133,Directed,36911,1
36912,4789,4140,Directed,36912,1
36913,4789,4147,Directed,36913,1
36914,4789,4150,Directed,36914,1
36915,4789,4157,Directed,36915,1
36916,4789,4161,Directed,36916,1
36917,4789,4170,Directed,36917,1
36918,4789,4194,Directed,36918,1
36919,4789,4220,Directed,36919,1
36920,4789,4232,Directed,36920,1
36921,4789,4235,Directed,36921,1
36922,4789,4237,Directed,36922,1
36923,4789,4241,Directed,36923,1
36924,4789,4251,Directed,36924,1
36925,4789,4257,Directed,36925,1
36926,4789,4259,Directed,36926,1
36927,4789,4263,Directed,36927,1
36928,4789,4266,Directed,36928,1
36929,4789,4280,Directed,36929,1
36930,4789,4281,Directed,36930,1
36931,4789,4306,Directed,36931,1
36932,4789,4312,Directed,36932,1
36933,4789,4317,Directed,36933,1
36934,4789,4340,Directed,36934,1
36935,4789,4344,Directed,36935,1
36936,4789,4345,Directed,36936,1
36937,4789,4347,Directed,36937,1
36938,4789,4351,Directed,36938,1
36939,4789,4360,Directed,36939,1
36940,4789,4373,Directed,36940,1
36941,4789,4381,Directed,36941,1
36942,4789,4383,Directed,36942,1
36943,4789,4386,Directed,36943,1
36944,4789,4416,Directed,36944,1
36945,4789,4435,Directed,36945,1
36946,4789,4468,Directed,36946,1
36947,4789,4479,Directed,36947,1
36948,4789,4488,Directed,36948,1
36949,4789,4490,Directed,36949,1
36950,4789,4491,Directed,36950,1
36951,4789,4494,Directed,36951,1
36952,4789,4505,Directed,36952,1
36953,4789,4514,Directed,36953,1
36954,4789,4525,Directed,36954,1
36955,4789,4543,Directed,36955,1
36956,4789,4552,Directed,36956,1
36957,4789,4557,Directed,36957,1
36958,4789,4561,Directed,36958,1
36959,4789,4562,Directed,36959,1
36960,4789,4568,Directed,36960,1
36961,4789,4572,Directed,36961,1
36962,4789,4573,Directed,36962,1
36963,4789,4579,Directed,36963,1
36964,4789,4588,Directed,36964,1
36965,4789,4597,Directed,36965,1
36966,4789,4642,Directed,36966,1
36967,4789,4650,Directed,36967,1
36968,4789,4660,Directed,36968,1
36969,4789,4662,Directed,36969,1
36970,4789,4665,Directed,36970,1
36971,4789,4667,Directed,36971,1
36972,4789,4668,Directed,36972,1
36973,4789,4697,Directed,36973,1
36974,4789,4710,Directed,36974,1
36975,4789,4716,Directed,36975,1
36976,4789,4718,Directed,36976,1
36977,4789,4728,Directed,36977,1
36978,4789,4737,Directed,36978,1
36979,4789,4740,Directed,36979,1
36980,4789,4747,Directed,36980,1
36981,4789,4765,Directed,36981,1
36982,4789,4769,Directed,36982,1
36983,4789,4774,Directed,36983,1
36984,4789,4794,Directed,36984,1
36985,4789,4798,Directed,36985,1
36986,4789,4800,Directed,36986,1
36987,4789,4801,Directed,36987,1
36988,4789,4808,Directed,36988,1
36989,4789,4809,Directed,36989,1
36990,4789,4825,Directed,36990,1
36991,4789,4826,Directed,36991,1
36992,4789,4836,Directed,36992,1
36993,4789,4842,Directed,36993,1
36994,4789,4858,Directed,36994,1
36995,4789,4865,Directed,36995,1
36996,4789,4869,Directed,36996,1
36997,4789,4873,Directed,36997,1
36998,4789,4879,Directed,36998,1
36999,4789,4888,Directed,36999,1
37000,4789,4900,Directed,37000,1
37001,4789,4902,Directed,37001,1
37002,4789,4903,Directed,37002,1
37003,4789,4909,Directed,37003,1
37004,4789,4912,Directed,37004,1
37005,4789,4971,Directed,37005,1
37006,4789,4978,Directed,37006,1
37007,4789,4979,Directed,37007,1
37008,4789,4985,Directed,37008,1
37009,4789,4988,Directed,37009,1
37010,4789,4996,Directed,37010,1
37011,4789,4999,Directed,37011,1
37012,4789,5009,Directed,37012,1
37013,4789,5016,Directed,37013,1
37014,4789,5024,Directed,37014,1
37015,4789,5045,Directed,37015,1
37016,4789,5047,Directed,37016,1
37017,4789,5079,Directed,37017,1
37018,4789,5084,Directed,37018,1
37019,4789,5087,Directed,37019,1
37020,4789,5093,Directed,37020,1
37021,4789,5102,Directed,37021,1
37022,4789,5119,Directed,37022,1
37023,4789,5138,Directed,37023,1
37024,4789,5159,Directed,37024,1
37025,4789,5172,Directed,37025,1
37026,4789,5184,Directed,37026,1
37027,4789,5188,Directed,37027,1
37028,4789,5198,Directed,37028,1
37029,4789,5199,Directed,37029,1
37030,4789,5201,Directed,37030,2
37031,4789,5210,Directed,37031,1
37032,4789,5217,Directed,37032,1
37033,4789,5225,Directed,37033,1
37034,4789,5228,Directed,37034,1
37035,4789,5236,Directed,37035,1
37036,4789,5238,Directed,37036,1
37037,4789,5246,Directed,37037,1
37038,4789,5254,Directed,37038,1
37039,4789,5258,Directed,37039,1
37040,4789,5276,Directed,37040,1
37041,4789,5282,Directed,37041,1
37042,4789,5283,Directed,37042,1
37043,4789,5291,Directed,37043,1
37044,4789,5303,Directed,37044,1
37045,4789,5307,Directed,37045,1
37046,4789,5308,Directed,37046,1
37047,4789,5312,Directed,37047,1
37048,4789,5324,Directed,37048,1
37049,4789,5329,Directed,37049,1
37050,4789,5339,Directed,37050,1
37051,4789,5353,Directed,37051,1
37052,4789,5358,Directed,37052,1
37053,4789,5364,Directed,37053,1
37054,4789,5377,Directed,37054,1
37055,4789,5378,Directed,37055,1
37056,4789,5382,Directed,37056,1
37057,4789,5384,Directed,37057,1
37058,4789,5385,Directed,37058,1
37059,4789,5387,Directed,37059,1
37060,4789,5388,Directed,37060,1
37061,4789,5389,Directed,37061,1
37062,4789,5396,Directed,37062,1
37063,4789,5406,Directed,37063,1
37064,4789,5408,Directed,37064,1
37065,4789,5415,Directed,37065,1
37066,4789,5425,Directed,37066,1
37067,4789,5462,Directed,37067,1
37068,4789,5464,Directed,37068,1
37069,4789,5465,Directed,37069,1
37070,4789,5466,Directed,37070,1
37071,4789,5470,Directed,37071,1
37072,4789,5471,Directed,37072,1
37073,4789,5472,Directed,37073,1
37074,4789,5500,Directed,37074,1
37075,4789,5503,Directed,37075,1
37076,4789,5512,Directed,37076,1
37077,4789,5513,Directed,37077,1
37078,4789,5519,Directed,37078,1
37079,4789,5546,Directed,37079,1
37080,4789,5556,Directed,37080,1
37081,4789,5567,Directed,37081,1
37082,4790,205,Directed,37082,1
37083,4790,367,Directed,37083,1
37084,4790,540,Directed,37084,1
37085,4790,645,Directed,37085,1
37086,4790,791,Directed,37086,1
37087,4790,1066,Directed,37087,1
37088,4790,1139,Directed,37088,1
37089,4790,1723,Directed,37089,1
37090,4790,1736,Directed,37090,1
37091,4790,1759,Directed,37091,1
37092,4790,1955,Directed,37092,1
37093,4790,2488,Directed,37093,1
37094,4790,2808,Directed,37094,1
37095,4790,2927,Directed,37095,1
37096,4790,2981,Directed,37096,1
37097,4790,2983,Directed,37097,1
37098,4790,3197,Directed,37098,1
37099,4790,3457,Directed,37099,1
37100,4790,3503,Directed,37100,1
37101,4790,4282,Directed,37101,1
37102,4790,4325,Directed,37102,1
37103,4790,4440,Directed,37103,1
37104,4790,4441,Directed,37104,1
37105,4790,5143,Directed,37105,1
37106,4790,5231,Directed,37106,1
37107,4790,5535,Directed,37107,1
37108,4791,1321,Directed,37108,1
37109,4792,446,Directed,37109,1
37110,4792,581,Directed,37110,1
37111,4792,697,Directed,37111,1
37112,4792,1180,Directed,37112,1
37113,4792,1686,Directed,37113,1
37114,4792,1734,Directed,37114,1
37115,4792,2750,Directed,37115,1
37116,4792,3839,Directed,37116,1
37117,4792,3974,Directed,37117,1
37118,4792,4391,Directed,37118,1
37119,4792,4742,Directed,37119,1
37120,4792,5083,Directed,37120,1
37121,4792,5266,Directed,37121,1
37122,4793,38,Directed,37122,1
37123,4793,1769,Directed,37123,1
37124,4793,1830,Directed,37124,1
37125,4793,3130,Directed,37125,1
37126,4793,4195,Directed,37126,1
37127,4793,5219,Directed,37127,1
37128,4795,2330,Directed,37128,1
37129,4795,3159,Directed,37129,1
37130,4795,3717,Directed,37130,1
37131,4797,5550,Directed,37131,1
37132,4798,2529,Directed,37132,1
37133,4799,61,Directed,37133,1
37134,4799,1426,Directed,37134,1
37135,4800,438,Directed,37135,1
37136,4800,1166,Directed,37136,1
37137,4800,2029,Directed,37137,1
37138,4800,2829,Directed,37138,1
37139,4800,3096,Directed,37139,1
37140,4800,3173,Directed,37140,1
37141,4800,3313,Directed,37141,1
37142,4800,4568,Directed,37142,1
37143,4801,1302,Directed,37143,1
37144,4801,1345,Directed,37144,1
37145,4801,1404,Directed,37145,1
37146,4801,4242,Directed,37146,1
37147,4801,4687,Directed,37147,1
37148,4801,5303,Directed,37148,1
37149,4802,4215,Directed,37149,1
37150,4807,702,Directed,37150,1
37151,4808,3477,Directed,37151,1
37152,4808,4410,Directed,37152,1
37153,4808,5336,Directed,37153,1
37154,4809,227,Directed,37154,1
37155,4809,236,Directed,37155,1
37156,4809,256,Directed,37156,1
37157,4809,303,Directed,37157,1
37158,4809,947,Directed,37158,1
37159,4809,1146,Directed,37159,1
37160,4809,1263,Directed,37160,1
37161,4809,1447,Directed,37161,1
37162,4809,1499,Directed,37162,1
37163,4809,1596,Directed,37163,1
37164,4809,2029,Directed,37164,1
37165,4809,2095,Directed,37165,1
37166,4809,2143,Directed,37166,1
37167,4809,2204,Directed,37167,1
37168,4809,2220,Directed,37168,1
37169,4809,2253,Directed,37169,1
37170,4809,2755,Directed,37170,1
37171,4809,3148,Directed,37171,1
37172,4809,3418,Directed,37172,1
37173,4809,3458,Directed,37173,1
37174,4809,3468,Directed,37174,1
37175,4809,3470,Directed,37175,1
37176,4809,3795,Directed,37176,1
37177,4809,3797,Directed,37177,1
37178,4809,4548,Directed,37178,1
37179,4809,5006,Directed,37179,1
37180,4809,5220,Directed,37180,1
37181,4809,5271,Directed,37181,1
37182,4809,5448,Directed,37182,1
37183,4810,4708,Directed,37183,1
37184,4810,4833,Directed,37184,1
37185,4810,5312,Directed,37185,1
37186,4811,578,Directed,37186,1
37187,4811,896,Directed,37187,1
37188,4811,1182,Directed,37188,1
37189,4811,1250,Directed,37189,1
37190,4811,1329,Directed,37190,1
37191,4811,1680,Directed,37191,1
37192,4811,1687,Directed,37192,1
37193,4811,1712,Directed,37193,1
37194,4811,2109,Directed,37194,1
37195,4811,2150,Directed,37195,1
37196,4811,2620,Directed,37196,1
37197,4811,2633,Directed,37197,1
37198,4811,2720,Directed,37198,1
37199,4811,2878,Directed,37199,1
37200,4811,2974,Directed,37200,1
37201,4811,4455,Directed,37201,1
37202,4811,4597,Directed,37202,1
37203,4811,5210,Directed,37203,1
37204,4811,5565,Directed,37204,1
37205,4814,109,Directed,37205,1
37206,4814,1252,Directed,37206,1
37207,4814,1428,Directed,37207,1
37208,4814,1784,Directed,37208,1
37209,4814,2792,Directed,37209,1
37210,4814,3299,Directed,37210,1
37211,4814,3570,Directed,37211,1
37212,4814,4560,Directed,37212,1
37213,4817,201,Directed,37213,1
37214,4817,1147,Directed,37214,1
37215,4817,1369,Directed,37215,1
37216,4817,2172,Directed,37216,1
37217,4817,3836,Directed,37217,1
37218,4818,4987,Directed,37218,1
37219,4819,2639,Directed,37219,1
37220,4819,4502,Directed,37220,1
37221,4819,4769,Directed,37221,1
37222,4820,599,Directed,37222,1
37223,4820,863,Directed,37223,1
37224,4820,997,Directed,37224,1
37225,4820,1337,Directed,37225,1
37226,4820,1397,Directed,37226,1
37227,4820,1558,Directed,37227,1
37228,4820,1715,Directed,37228,1
37229,4820,1935,Directed,37229,1
37230,4820,1984,Directed,37230,1
37231,4820,2146,Directed,37231,1
37232,4820,2157,Directed,37232,1
37233,4820,2431,Directed,37233,1
37234,4820,2673,Directed,37234,1
37235,4820,2692,Directed,37235,1
37236,4820,3147,Directed,37236,1
37237,4820,3321,Directed,37237,1
37238,4820,4375,Directed,37238,1
37239,4820,4571,Directed,37239,1
37240,4820,4693,Directed,37240,1
37241,4820,5338,Directed,37241,1
37242,4821,32,Directed,37242,1
37243,4821,974,Directed,37243,1
37244,4821,1044,Directed,37244,1
37245,4821,1126,Directed,37245,1
37246,4821,1161,Directed,37246,1
37247,4821,1282,Directed,37247,1
37248,4821,1769,Directed,37248,1
37249,4821,1830,Directed,37249,1
37250,4821,1984,Directed,37250,1
37251,4821,2043,Directed,37251,1
37252,4821,2344,Directed,37252,1
37253,4821,2865,Directed,37253,1
37254,4821,2993,Directed,37254,1
37255,4821,3113,Directed,37255,1
37256,4821,3141,Directed,37256,1
37257,4821,3260,Directed,37257,1
37258,4821,3321,Directed,37258,1
37259,4821,3861,Directed,37259,1
37260,4821,3874,Directed,37260,1
37261,4821,3961,Directed,37261,1
37262,4821,4261,Directed,37262,1
37263,4821,5069,Directed,37263,1
37264,4821,5394,Directed,37264,1
37265,4821,5409,Directed,37265,1
37266,4821,5445,Directed,37266,1
37267,4821,5473,Directed,37267,1
37268,4822,119,Directed,37268,1
37269,4822,581,Directed,37269,1
37270,4822,1066,Directed,37270,1
37271,4822,2028,Directed,37271,1
37272,4822,2064,Directed,37272,1
37273,4822,2246,Directed,37273,1
37274,4822,4376,Directed,37274,1
37275,4824,234,Directed,37275,1
37276,4824,261,Directed,37276,1
37277,4824,334,Directed,37277,1
37278,4824,443,Directed,37278,1
37279,4824,516,Directed,37279,1
37280,4824,547,Directed,37280,1
37281,4824,763,Directed,37281,1
37282,4824,851,Directed,37282,1
37283,4824,1121,Directed,37283,1
37284,4824,1126,Directed,37284,1
37285,4824,1384,Directed,37285,1
37286,4824,1589,Directed,37286,1
37287,4824,2074,Directed,37287,1
37288,4824,2094,Directed,37288,1
37289,4824,2184,Directed,37289,1
37290,4824,2578,Directed,37290,1
37291,4824,2660,Directed,37291,1
37292,4824,2832,Directed,37292,1
37293,4824,2966,Directed,37293,1
37294,4824,3201,Directed,37294,1
37295,4824,3606,Directed,37295,1
37296,4824,3976,Directed,37296,1
37297,4824,4086,Directed,37297,1
37298,4824,4397,Directed,37298,1
37299,4824,4463,Directed,37299,1
37300,4824,4637,Directed,37300,1
37301,4824,4698,Directed,37301,1
37302,4824,5559,Directed,37302,1
37303,4826,3,Directed,37303,1
37304,4826,49,Directed,37304,1
37305,4826,155,Directed,37305,1
37306,4826,377,Directed,37306,1
37307,4826,564,Directed,37307,1
37308,4826,963,Directed,37308,1
37309,4826,1165,Directed,37309,1
37310,4826,1246,Directed,37310,1
37311,4826,1483,Directed,37311,1
37312,4826,1563,Directed,37312,1
37313,4826,1622,Directed,37313,1
37314,4826,1672,Directed,37314,1
37315,4826,1679,Directed,37315,1
37316,4826,1987,Directed,37316,1
37317,4826,2518,Directed,37317,1
37318,4826,2587,Directed,37318,1
37319,4826,2846,Directed,37319,1
37320,4826,3395,Directed,37320,1
37321,4826,3679,Directed,37321,1
37322,4826,3831,Directed,37322,1
37323,4826,3901,Directed,37323,1
37324,4826,4380,Directed,37324,1
37325,4826,4940,Directed,37325,1
37326,4826,5346,Directed,37326,1
37327,4827,1553,Directed,37327,1
37328,4827,2032,Directed,37328,1
37329,4827,2927,Directed,37329,1
37330,4827,3223,Directed,37330,1
37331,4827,4198,Directed,37331,1
37332,4827,4282,Directed,37332,1
37333,4827,4325,Directed,37333,1
37334,4827,4355,Directed,37334,1
37335,4827,4441,Directed,37335,1
37336,4827,5088,Directed,37336,1
37337,4827,5143,Directed,37337,1
37338,4827,5231,Directed,37338,1
37339,4828,1849,Directed,37339,1
37340,4828,4414,Directed,37340,1
37341,4829,10,Directed,37341,1
37342,4829,89,Directed,37342,1
37343,4829,269,Directed,37343,1
37344,4829,735,Directed,37344,1
37345,4829,1736,Directed,37345,1
37346,4829,2666,Directed,37346,1
37347,4829,3852,Directed,37347,1
37348,4829,4198,Directed,37348,1
37349,4829,4355,Directed,37349,1
37350,4829,5067,Directed,37350,1
37351,4829,5557,Directed,37351,1
37352,4831,437,Directed,37352,1
37353,4831,486,Directed,37353,1
37354,4831,843,Directed,37354,1
37355,4831,898,Directed,37355,1
37356,4831,1030,Directed,37356,1
37357,4831,1433,Directed,37357,1
37358,4831,1450,Directed,37358,1
37359,4831,1530,Directed,37359,1
37360,4831,1643,Directed,37360,1
37361,4831,1946,Directed,37361,1
37362,4831,2105,Directed,37362,1
37363,4831,2177,Directed,37363,1
37364,4831,2313,Directed,37364,1
37365,4831,2405,Directed,37365,1
37366,4831,2796,Directed,37366,1
37367,4831,2863,Directed,37367,1
37368,4831,2911,Directed,37368,1
37369,4831,3267,Directed,37369,1
37370,4831,3297,Directed,37370,1
37371,4831,3409,Directed,37371,1
37372,4831,3442,Directed,37372,1
37373,4831,3507,Directed,37373,1
37374,4831,3779,Directed,37374,1
37375,4831,3780,Directed,37375,1
37376,4831,3792,Directed,37376,1
37377,4831,4015,Directed,37377,1
37378,4831,4094,Directed,37378,1
37379,4831,4211,Directed,37379,1
37380,4831,4507,Directed,37380,1
37381,4831,4706,Directed,37381,1
37382,4831,4748,Directed,37382,1
37383,4831,4784,Directed,37383,1
37384,4831,5008,Directed,37384,1
37385,4831,5232,Directed,37385,1
37386,4831,5285,Directed,37386,1
37387,4831,5466,Directed,37387,1
37388,4831,5485,Directed,37388,1
37389,4831,5560,Directed,37389,1
37390,4832,1587,Directed,37390,1
37391,4832,2007,Directed,37391,1
37392,4832,3929,Directed,37392,1
37393,4833,714,Directed,37393,1
37394,4833,939,Directed,37394,1
37395,4833,1091,Directed,37395,1
37396,4833,1294,Directed,37396,1
37397,4833,2209,Directed,37397,1
37398,4833,3414,Directed,37398,1
37399,4833,5312,Directed,37399,1
37400,4835,392,Directed,37400,1
37401,4835,572,Directed,37401,1
37402,4835,1770,Directed,37402,1
37403,4835,1811,Directed,37403,1
37404,4835,2135,Directed,37404,1
37405,4835,2423,Directed,37405,1
37406,4835,2992,Directed,37406,1
37407,4835,3823,Directed,37407,1
37408,4835,3827,Directed,37408,1
37409,4835,3936,Directed,37409,1
37410,4835,4292,Directed,37410,1
37411,4835,4393,Directed,37411,1
37412,4835,4431,Directed,37412,1
37413,4835,4864,Directed,37413,1
37414,4835,5198,Directed,37414,1
37415,4836,761,Directed,37415,1
37416,4836,1071,Directed,37416,1
37417,4836,1382,Directed,37417,1
37418,4836,3494,Directed,37418,1
37419,4836,3788,Directed,37419,1
37420,4836,4210,Directed,37420,1
37421,4836,4951,Directed,37421,1
37422,4836,5063,Directed,37422,1
37423,4837,147,Directed,37423,1
37424,4837,221,Directed,37424,1
37425,4837,224,Directed,37425,1
37426,4837,322,Directed,37426,1
37427,4837,759,Directed,37427,1
37428,4837,773,Directed,37428,1
37429,4837,918,Directed,37429,1
37430,4837,932,Directed,37430,1
37431,4837,1006,Directed,37431,1
37432,4837,1099,Directed,37432,1
37433,4837,1237,Directed,37433,1
37434,4837,1248,Directed,37434,1
37435,4837,1504,Directed,37435,1
37436,4837,1619,Directed,37436,1
37437,4837,1681,Directed,37437,1
37438,4837,1848,Directed,37438,1
37439,4837,1892,Directed,37439,1
37440,4837,2142,Directed,37440,1
37441,4837,2186,Directed,37441,1
37442,4837,2339,Directed,37442,1
37443,4837,2355,Directed,37443,1
37444,4837,2369,Directed,37444,1
37445,4837,2402,Directed,37445,1
37446,4837,2500,Directed,37446,1
37447,4837,2599,Directed,37447,1
37448,4837,2638,Directed,37448,1
37449,4837,2639,Directed,37449,1
37450,4837,2674,Directed,37450,1
37451,4837,2843,Directed,37451,1
37452,4837,3030,Directed,37452,1
37453,4837,3104,Directed,37453,1
37454,4837,3252,Directed,37454,1
37455,4837,3414,Directed,37455,1
37456,4837,3416,Directed,37456,1
37457,4837,3828,Directed,37457,1
37458,4837,3837,Directed,37458,1
37459,4837,3873,Directed,37459,1
37460,4837,3938,Directed,37460,1
37461,4837,3979,Directed,37461,1
37462,4837,4121,Directed,37462,1
37463,4837,4226,Directed,37463,1
37464,4837,4228,Directed,37464,1
37465,4837,4580,Directed,37465,1
37466,4837,4911,Directed,37466,1
37467,4837,5225,Directed,37467,1
37468,4837,5361,Directed,37468,1
37469,4837,5415,Directed,37469,1
37470,4841,858,Directed,37470,1
37471,4841,869,Directed,37471,1
37472,4841,1151,Directed,37472,1
37473,4841,1327,Directed,37473,1
37474,4841,2210,Directed,37474,1
37475,4841,2663,Directed,37475,1
37476,4841,2888,Directed,37476,1
37477,4841,2900,Directed,37477,1
37478,4841,3059,Directed,37478,1
37479,4841,3273,Directed,37479,1
37480,4841,3335,Directed,37480,1
37481,4841,3421,Directed,37481,1
37482,4841,3654,Directed,37482,1
37483,4841,3724,Directed,37483,1
37484,4841,3966,Directed,37484,1
37485,4841,4081,Directed,37485,1
37486,4841,4112,Directed,37486,1
37487,4841,4905,Directed,37487,1
37488,4841,4954,Directed,37488,1
37489,4841,4993,Directed,37489,1
37490,4841,5135,Directed,37490,1
37491,4841,5200,Directed,37491,1
37492,4841,5389,Directed,37492,1
37493,4842,67,Directed,37493,1
37494,4842,627,Directed,37494,1
37495,4842,644,Directed,37495,1
37496,4842,739,Directed,37496,1
37497,4842,785,Directed,37497,1
37498,4842,835,Directed,37498,1
37499,4842,898,Directed,37499,1
37500,4842,1427,Directed,37500,1
37501,4842,1505,Directed,37501,1
37502,4842,1764,Directed,37502,1
37503,4842,3747,Directed,37503,1
37504,4842,3788,Directed,37504,1
37505,4842,4015,Directed,37505,1
37506,4842,4157,Directed,37506,1
37507,4842,4202,Directed,37507,1
37508,4842,4803,Directed,37508,1
37509,4842,4831,Directed,37509,1
37510,4842,4929,Directed,37510,1
37511,4842,4988,Directed,37511,1
37512,4842,5079,Directed,37512,1
37513,4842,5138,Directed,37513,1
37514,4842,5153,Directed,37514,1
37515,4842,5311,Directed,37515,1
37516,4843,1615,Directed,37516,1
37517,4843,4021,Directed,37517,1
37518,4843,4359,Directed,37518,1
37519,4844,1740,Directed,37519,1
37520,4845,886,Directed,37520,1
37521,4845,3770,Directed,37521,1
37522,4845,3944,Directed,37522,1
37523,4845,4367,Directed,37523,1
37524,4845,4878,Directed,37524,1
37525,4845,5070,Directed,37525,1
37526,4848,573,Directed,37526,1
37527,4848,607,Directed,37527,1
37528,4848,804,Directed,37528,1
37529,4848,819,Directed,37529,1
37530,4848,1028,Directed,37530,1
37531,4848,1157,Directed,37531,1
37532,4848,1431,Directed,37532,1
37533,4848,1689,Directed,37533,1
37534,4848,1699,Directed,37534,1
37535,4848,2196,Directed,37535,1
37536,4848,2650,Directed,37536,1
37537,4848,2682,Directed,37537,1
37538,4848,5102,Directed,37538,1
37539,4848,5454,Directed,37539,1
37540,4849,2442,Directed,37540,1
37541,4850,47,Directed,37541,1
37542,4850,179,Directed,37542,1
